VGNKennung;VAGKennung;Haltestellenname;Ort;longitude;latitude;GlobalID;Betriebszweig;Dataprovider
3768;BUEC-S;Büchenbach Schule;Büchenbach/ER;105750807;493524756;de:9562:3768:0:1;B;VAG
3768;BUEC-S;Büchenbach Schule;Büchenbach/ER;105750481;493525346;de:9562:3768:0:2;B;VAG
3768;BUEC-S;Büchenbach Schule;Büchenbach/ER;105754126;493534753;de:9562:3768:0:3;B;VAG
3769;BUEC-M;Büchenbach Markt;Büchenbach/ER;105739611;493521830;de:9562:3769:0:1;B;VAG
3769;BUEC-M;Büchenbach Markt;Büchenbach/ER;105732700;493522613;de:9562:3769:0:2;B;VAG
3770;STRASS;Straßberg;Büchenbach/ER;105718150;493527447;de:9562:3770:3:1;B;VAG
3770;STRASS;Straßberg;Büchenbach/ER;105719249;493527625;de:9562:3770:3:2;B;VAG
3770;STRASS;Straßberg;Büchenbach/ER;105718150;493527447;de:9562:3770:3:3;B;VAG
3771;GROSSA;Großauweiher;Kosbach;105626268;493601404;de:9562:3771:0:1;B;VAG
3771;GROSSA;Großauweiher;Kosbach;105623553;493601944;de:9562:3771:0:2;B;VAG
3772;KARAUS;Karauschenweg;Kosbach;105614588;493603990;de:9562:3772:0:1;B;VAG
3772;KARAUS;Karauschenweg;Kosbach;105613012;493604752;de:9562:3772:0:2;B;VAG
3772;KARAUS;Karauschenweg;Kosbach;105614588;493603990;de:9562:3772:0:3;B;VAG
3773;AN-D-K;An der Kapelle;Kosbach;105603536;493602548;de:9562:3773:0:1;B;VAG
3773;AN-D-K;An der Kapelle;Kosbach;105603402;493603592;de:9562:3773:0:2;B;VAG
3774;HAUNDO;Haundorfer Straße;Häusling;105612321;493523382;de:9562:3774:0:1;B;VAG
3774;HAUNDO;Haundorfer Straße;Häusling;105611614;493522915;de:9562:3774:0:2;B;VAG
3775;ST-MIC;St. Michael;Steudach;105634018;493443957;de:9562:3775:0:1;B;VAG
3775;ST-MIC;St. Michael;Steudach;105633882;493441964;de:9562:3775:0:2;B;VAG
3776;WESTFR;Westfriedhof;Steudach;105639220;493435036;de:9562:3776:0:1;B;VAG
3778;ZUM-HU;Zum Hutacker;Erlangen;105803493;493437514;de:9562:3778:0:1;B;VAG
3778;ZUM-HU;Zum Hutacker;Erlangen;105802316;493437693;de:9562:3778:0:2;B;VAG
3779;DONPOL;Donato-Polli-Straße;Büchenbach/ER;105729085;493542457;de:9562:3779:0:1;B;VAG
3780;H-KIRC;Heinr.-Kirchner-Str.;Büchenbach/ER;105718648;493540850;de:9562:3780:0:1;B;VAG
3780;H-KIRC;Heinr.-Kirchner-Str.;Büchenbach/ER;105719091;493541729;de:9562:3780:0:2;B;VAG
3781;JOS-WI;Joseph-Will-Straße;Büchenbach/ER;105718459;493547895;de:9562:3781:0:1;B;VAG
3781;JOS-WI;Joseph-Will-Straße;Büchenbach/ER;105717724;493547882;de:9562:3781:0:2;B;VAG
3782;NEUWEI;Neuweiher;Büchenbach/ER;105743354;493600516;de:9562:3782:0:1;B;VAG
3782;NEUWEI;Neuweiher;Büchenbach/ER;105738726;493600529;de:9562:3782:0:2;B;VAG
3784;WESTER;Westerwaldweg;Büchenbach/ER;105708129;493543130;de:9562:3784:0:1;B;VAG
3784;WESTER;Westerwaldweg;Büchenbach/ER;105707665;493543652;de:9562:3784:0:2;B;VAG
3785;MOENAU;Mönaustraße;Büchenbach/ER;105703384;493540342;de:9562:3785:0:1;B;VAG
3785;MOENAU;Mönaustraße;Büchenbach/ER;105704040;493540026;de:9562:3785:0:2;B;VAG
3791;ZAMBEL;Zambellistraße;Büchenbach/ER;105646180;493549447;de:9562:3791:0:1;B;VAG
3791;ZAMBEL;Zambellistraße;Büchenbach/ER;105648679;493548445;de:9562:3791:0:2;B;VAG
3792;JANEIN;Jakob-Nein-Straße;Büchenbach/ER;105808335;493532528;de:9562:3792:0:Bus1;B;VAG
3792;JANEIN;Jakob-Nein-Straße;Büchenbach/ER;105808335;493532528;de:9562:3792:0:Bus2;B;VAG
3793;E-FORC;Forchheimer Straße;Büchenbach/ER;105754126;493534753;de:9562:3793:0:Bus1;B;VAG
3793;E-FORC;Forchheimer Straße;Büchenbach/ER;105754126;493534753;de:9562:3793:0:Bus2;B;VAG
3852;NEUMUE;Neumühle;Neumühle/ER;105831920;493517285;de:9562:3852:33:1;B;VAG
3852;NEUMUE;Neumühle;Neumühle/ER;105831474;493521089;de:9562:3852:33:2;B;VAG
3853;VEIT-S;Veit-Stoß-Straße;Alterlangen;105832267;493529397;de:9562:3853:0:1;B;VAG
3853;VEIT-S;Veit-Stoß-Straße;Alterlangen;105832040;493533366;de:9562:3853:0:2;B;VAG
3854;SCHA-S;Schallershofer Str.;Alterlangen;105835944;493544888;de:9562:3854:0:1;B;VAG
3854;SCHA-S;Schallershofer Str.;Alterlangen;105833997;493543391;de:9562:3854:0:2;B;VAG
3855;SCHULZ;Schulzentrum West;Erlangen;105851314;493555174;de:9562:3855:0:1;B;VAG
3855;SCHULZ;Schulzentrum West;Erlangen;105849848;493556547;de:9562:3855:0:2;B;VAG
3855;SCHULZ;Schulzentrum West;Erlangen;105848812;493554350;de:9562:3855:0:3;B;VAG
3855;SCHULZ;Schulzentrum West;Erlangen;105851314;493555174;de:9562:3855:0:4;B;VAG
3856;A-S-GY;A.-Schweitzer-Gym.;Erlangen;105840544;493601999;de:9562:3856:0:1;B;VAG
3856;A-S-GY;A.-Schweitzer-Gym.;Erlangen;105841646;493602700;de:9562:3856:0:2;B;VAG
3857;KOSB-W;Kosbacher Weg;Alterlangen;105855468;493607904;de:9562:3857:0:1;B;VAG
3857;KOSB-W;Kosbacher Weg;Alterlangen;105854538;493609291;de:9562:3857:0:2;B;VAG
3858;MOEHRE;Möhrendorfer Straße;Alterlangen;105859898;493621225;de:9562:3858:0:1;B;VAG
3858;MOEHRE;Möhrendorfer Straße;Alterlangen;105858267;493619907;de:9562:3858:0:2;B;VAG
3859;STJOHA;St. Johann;Alterlangen;105914873;493621198;de:9562:3859:0:1;B;VAG
3859;STJOHA;St. Johann;Alterlangen;105909720;493622749;de:9562:3859:0:2;B;VAG
3860;HL-LOH;Heiligenlohstraße;Alterlangen;105840584;493638466;de:9562:3860:0:1;B;VAG
3860;HL-LOH;Heiligenlohstraße;Alterlangen;105840749;493639661;de:9562:3860:0:2;B;VAG
4154;NASBAC;Nasbach;Nasbach;110119698;492029164;de:9565:4154:0:1;B;VAG
4154;NASBAC;Nasbach;Nasbach;110120523;492029150;de:9565:4154:0:2;B;VAG
4155;ANSBAC;Ansbacher Straße;Schwabach;110116739;492015541;de:9565:4155:0:1;B;VAG
4155;ANSBAC;Ansbacher Straße;Schwabach;110117522;492016021;de:9565:4155:0:2;B;VAG
4156;NBGSTR;Nürnberger Straße;Schwabach;110116039;492002536;de:9565:4156:0:1;B;VAG
4156;NBGSTR;Nürnberger Straße;Schwabach;110116903;492001586;de:9565:4156:0:2;B;VAG
4157;NEUTOR;Neutorstraße;Schwabach;110128405;491949742;de:9565:4157:0:1;B;VAG
4157;NEUTOR;Neutorstraße;Schwabach;110128718;491951416;de:9565:4157:0:2;B;VAG
4160;S-SCHI;Schillerplatz;Schwabach;110116674;491938571;de:9565:4160:0:1;B;VAG
4160;S-SCHI;Schillerplatz;Schwabach;110114779;491938935;de:9565:4160:0:2;B;VAG
4161;ZOELLN;Zöllnertorstraße;Schwabach;110105657;491940742;de:9565:4161:0:1;B;VAG
4165;SC-WAS;Wasserwerk;Schwabach;110048720;491941936;de:9565:4165:0:1;B;VAG
4170;SC-MAR;Markgrafensaal;Schwabach;110309775;492546957;de:9565:4170:0:1;B;VAG
4170;SC-MAR;Markgrafensaal;Schwabach;110309775;492546957;de:9565:4170:0:2;B;VAG
4179;SC-STE;Schützenstraße;Schwabach;110102718;491921639;de:9565:4179:0:1;B;VAG
4183;S-SCHS;Schillerstraße;Schwabach;110118865;491936652;de:9565:4183:0:1;B;VAG
4190;SC-LUD;Schwabach Ludwigstr.;Schwabach;110131638;491943575;de:9565:4190:0:1;B;VAG
4190;SC-LUD;Schwabach Ludwigstr.;Schwabach;110131432;491944050;de:9565:4190:0:2;B;VAG
4250;WOLK-M;Wolkersdorf Mitte;Wolkersdorf;110147099;492146741;de:9565:4250:0:1;B;VAG
4250;WOLK-M;Wolkersdorf Mitte;Wolkersdorf;110147367;492146384;de:9565:4250:0:2;B;VAG
4250;WOLK-M;Wolkersdorf Mitte;Wolkersdorf;110147099;492146741;de:9565:4250:0:3;B;VAG
4251;WOLKER;Wolkersdorf Nord;Wolkersdorf;110149506;492201353;de:9565:4251:0:1;B;VAG
4251;WOLKER;Wolkersdorf Nord;Wolkersdorf;110151174;492159032;de:9565:4251:0:2;B;VAG
4262;WOLKSC;Wolkersdorf Schleife;Wolkersdorf;110146684;492146590;de:9565:4262:0:1;B;VAG
4267;WOLKBE;Wolkersdorfer Berg;Wolkersdorf;110129157;492128023;de:9565:4267:0:1;B;VAG
4267;WOLKBE;Wolkersdorfer Berg;Wolkersdorf;110130492;492128861;de:9565:4267:0:2;B;VAG
4353;SC-HEL;Helmschule;Schwabach;110309775;492546957;de:9565:4353:0:1;B;VAG
4354;SC-ROH;Rohrersmühle;Schwabach;110203836;491945710;de:9565:4354:0:1;B;VAG
4411;SC-BHF;Schwabach Bahnhof;Schwabach;110204300;491932865;de:9565:4411:3:3;B;VAG
4451;SC-GAR;Gartenheim;Schwabach;110309775;492546957;de:9565:4451:0:1;B;VAG
4452;SC-FIC;Fichtestraße;Schwabach;110309775;492546957;de:9565:4452:0:1;B;VAG
4458;SC-FAL;Falbenholz;Schwabach;110309775;492546957;de:9565:4458:0:1;B;VAG
4459;S-VOGE;Vogelherd;Schwabach;110309775;492546957;de:9565:4459:0:1;B;VAG
4471;SC-BUR;Burggrafenstraße;Schwabach;110309775;492546957;de:9565:4471:0:1;B;VAG
4550;SC-BAY;Baywa/Bahnhof;Schwabach;110154621;491933202;de:9565:4550:0:1;B;VAG
4551;SC-WRO;Wallenrodstraße;Schwabach;110144065;491937912;de:9565:4551:0:1;B;VAG
4551;SC-WRO;Wallenrodstraße;Schwabach;110143230;491938704;de:9565:4551:0:2;B;VAG
4552;SC-GUT;Gutenbergstraße;Schwabach;110045534;491933435;de:9565:4552:0:1;B;VAG
4553;NOER;Nördlinger Straße;Schwabach;110103356;491932584;de:9565:4553:0:1;B;VAG
4553;NOER;Nördlinger Straße;Schwabach;110102805;491933430;de:9565:4553:0:2;B;VAG
4555;HIN-SC;Hindenburgstraße;Schwabach;110112987;491933875;de:9565:4555:0:1;B;VAG
4556;SC-EB;Friedrich-Ebert-Str.;Schwabach;110119372;491923336;de:9565:4556:0:1;B;VAG
4556;SC-EB;Friedrich-Ebert-Str.;Schwabach;110119661;491922849;de:9565:4556:0:2;B;VAG
4563;SC-BUS;Schwabach Busbf Süd;Schwabach;110123869;491908522;de:9565:4563:0:1;B;VAG
4564;STPA-S;Stadtpark;Schwabach;110134043;491924559;de:9565:4564:0:1;B;VAG
4564;STPA-S;Stadtpark;Schwabach;110133593;491924153;de:9565:4564:0:2;B;VAG
4572;SC-HAN;Schwabach Hansastr.;Schwabach;110309775;492546957;de:9565:4572:0:1;B;VAG
4589;SC-PAR;Parkbad;Schwabach;110151430;491925435;de:9565:4589:0:1;B;VAG
4589;SC-PAR;Parkbad;Schwabach;110150336;491924056;de:9565:4589:0:2;B;VAG
5131;BCHSCS;Buchschwabach Siedl.;Buchschwabach;105252176;492200120;de:9573:5131:0:1;B;VAG
5132;BCHSCB;Buchschwabach B14;Buchschwabach;105304380;492157744;de:9573:5132:0:3;B;VAG
5134;BUTNDF;Buttendorf;Buttendorf;105130564;492418324;de:9573:5134:0:1;B;VAG
5135;CLARS;Clarsbach;Clarsbach;105117604;492300924;de:9573:5135:0:1;B;VAG
5137;DEFERS;Defersdorf B14;Defersdorf;105403276;492221936;de:9573:5137:0:1;B;VAG
5141;BUTNSD;Buttendorf Süd;Buttendorf;105152308;492414220;de:9573:5141:0:1;B;VAG
5142;RAITRS;Raitersaich;Raitersaich;105040056;492229100;de:9573:5142:0:1;B;VAG
5150;ROSBHF;Roßtal Bahnhof;Roßtal;105353700;492402988;de:9573:5150:3:1;B;VAG
5150;ROSBHF;Roßtal Bahnhof;Roßtal;105353412;492402916;de:9573:5150:3:2;B;VAG
5153;ROSCLA;Roßtal Clarsb. Str.;Roßtal;105245552;492344520;de:9573:5153:0:1;B;VAG
5155;ROSSPK;Roßtal Sparkasse;Roßtal;105304668;492355464;de:9573:5155:0:1;B;VAG
5158;ROSFRA;Roßtal Frankenstr.;Roßtal;105244148;492352368;de:9573:5158:0:1;B;VAG
5158;ROSFRA;Roßtal Frankenstr.;Roßtal;105244220;492352404;de:9573:5158:0:2;B;VAG
5159;ROSUBF;Roßtal Untere Bf-Str;Roßtal;105312912;492356796;de:9573:5159:0:1;B;VAG
5159;ROSUBF;Roßtal Untere Bf-Str;Roßtal;105312336;492356832;de:9573:5159:0:2;B;VAG
5163;ROSSWA;Roßtal Schwalbenhof;Roßtal;105252608;492350856;de:9573:5163:0:1;B;VAG
5167;ROSWIL;Roßtal Wilh-Löhe-Str;Roßtal;105329904;492332964;de:9573:5167:0:1;B;VAG
5171;GROSSW;Großweismannsdorf;Großweismannsdorf;105608700;492251996;de:9573:5171:0:1;B;VAG
5171;GROSSW;Großweismannsdorf;Großweismannsdorf;105611076;492251492;de:9573:5171:0:2;B;VAG
5178;OEDENR;Oedenreuth B14;Oedenreuth;105436252;492235076;de:9573:5178:0:1;B;VAG
5182;AMANST;Ammerndorf ad Steige;Ammerndorf;105124228;492516932;de:9573:5182:0:1;B;VAG
5183;AMHAUP;Ammerndorf Hauptstr.;Ammerndorf;105103312;492514592;de:9573:5183:0:1;B;VAG
5215;BLUMEN;Großhabersd. Blumen.;Großhabersdorf;104736060;492416423;de:9573:5215:0:1;B;VAG
5220;GHDSPO;Großhabersd. Sportpl;Großhabersdorf;104750352;492356544;de:9573:5220:0:1;B;VAG
5223;FERSCH;Fernabrünst;Fernabrünst;104948468;492336024;de:9573:5223:0:1;B;VAG
5235;VINCBR;Vincenzenbronn;Vincenzenbronn;104914268;492447880;de:9573:5235:0:1;B;VAG
5242;OMB-PF;Obermichlb. Pfefferl;Obermichelbach (FÜ);105425919;493144065;de:9573:5242:0:1;B;VAG
5251;RTHNBG;Rothenberg;Rothenberg/FÜ-L;105532203;493052077;de:9573:5251:0:1;B;VAG
5500;ZIR-BA;Zirndorf Bahnhof;Zirndorf (Lkr.FÜ);105728494;492637271;de:9573:5500:53:1;B;VAG
5500;ZIR-BA;Zirndorf Bahnhof;Zirndorf (Lkr.FÜ);105729142;492636688;de:9573:5500:53:2;B;VAG
5500;ZIR-BA;Zirndorf Bahnhof;Zirndorf (Lkr.FÜ);105729863;492635457;de:9573:5500:53:3;B;VAG
5500;ZIR-BA;Zirndorf Bahnhof;Zirndorf (Lkr.FÜ);105730298;492635330;de:9573:5500:53:4;B;VAG
5506;AL-EIN;Albert-Einstein-Str.;Zirndorf (Lkr.FÜ);105702660;492634267;de:9573:5506:0:1;B;VAG
5507;ZGRASW;Am Grasweg;Zirndorf (Lkr.FÜ);105655820;492632888;de:9573:5507:0:1;B;VAG
5507;ZGRASW;Am Grasweg;Zirndorf (Lkr.FÜ);105657819;492632358;de:9573:5507:0:2;B;VAG
5509;Z-BAND;Zirndorf Banderb.Str;Zirndorf (Lkr.FÜ);105644907;492632880;de:9573:5509:0:1;B;VAG
5509;Z-BAND;Zirndorf Banderb.Str;Zirndorf (Lkr.FÜ);105644907;492632880;de:9573:5509:0:2;B;VAG
5510;ZIR-RE;Zirndorf Realschule;Zirndorf (Lkr.FÜ);105636704;492632546;de:9573:5510:13:1;B;VAG
5515;Z-FRIE;Zirndorf Friedensstr;Zirndorf (Lkr.FÜ);105649953;492638085;de:9573:5515:0:1;B;VAG
5516;Z-HIRT;Zirnd Hirtenackerstr;Zirndorf (Lkr.FÜ);105747140;492611855;de:9573:5516:0:1;B;VAG
5516;Z-HIRT;Zirnd Hirtenackerstr;Zirndorf (Lkr.FÜ);105746296;492611690;de:9573:5516:0:2;B;VAG
5517;Z-GEIS;Zirnd Geisleithenstr;Zirndorf (Lkr.FÜ);105634998;492654660;de:9573:5517:0:1;B;VAG
5518;JAHNST;Jahnstraße;Zirndorf (Lkr.FÜ);105754500;492631790;de:9573:5518:0:1;B;VAG
5518;JAHNST;Jahnstraße;Zirndorf (Lkr.FÜ);105755862;492631092;de:9573:5518:0:2;B;VAG
5519;J-WASS;Jakob-Wassermann-Str;Zirndorf (Lkr.FÜ);105632176;492621509;de:9573:5519:0:1;B;VAG
5520;Z-KNEI;Zirndorf Kneippallee;Zirndorf (Lkr.FÜ);105641404;492659892;de:9573:5520:3:1;B;VAG
5525;MARK-Z;Marktplatz;Zirndorf (Lkr.FÜ);105725404;492629949;de:9573:5525:53:1;B;VAG
5525;MARK-Z;Marktplatz;Zirndorf (Lkr.FÜ);105726102;492629719;de:9573:5525:53:2;B;VAG
5529;Z-KRAF;Zirndorf Kraftstraße;Zirndorf (Lkr.FÜ);105739078;492634848;de:9573:5529:0:1;B;VAG
5529;Z-KRAF;Zirndorf Kraftstraße;Zirndorf (Lkr.FÜ);105742971;492633665;de:9573:5529:0:2;B;VAG
5537;ZIRN-O;Zirndorf Ost;Zirndorf (Lkr.FÜ);105754292;492622099;de:9573:5537:0:1;B;VAG
5537;ZIRN-O;Zirndorf Ost;Zirndorf (Lkr.FÜ);105753279;492623459;de:9573:5537:0:2;B;VAG
5540;Z-LAND;Zirnd. Landsratsamt;Zirndorf (Lkr.FÜ);105704359;492621890;de:9573:5540:0:1;B;VAG
5540;Z-LAND;Zirnd. Landsratsamt;Zirndorf (Lkr.FÜ);105704669;492621512;de:9573:5540:0:2;B;VAG
5540;Z-LAND;Zirnd. Landsratsamt;Zirndorf (Lkr.FÜ);105659546;492622297;de:9573:5540:0:3;B;VAG
5545;Z-SIED;Zdf. Siedlerstr.;Zirndorf (Lkr.FÜ);105646214;492646516;de:9573:5545:0:1;B;VAG
5545;Z-SIED;Zdf. Siedlerstr.;Zirndorf (Lkr.FÜ);105657537;492650787;de:9573:5545:0:2;B;VAG
5556;BANDBA;Banderbach;Banderbach;105531224;492654780;de:9573:5556:0:1;B;VAG
5560;LEIKRZ;Leichendorf Kreuzung;Leichendorf;105602570;492554820;de:9573:5560:0:2;B;VAG
5564;LEISCS;Leichendorf SC-Str.;Leichendorf;105603624;492603984;de:9573:5564:0:1;B;VAG
5568;BRONFW;Bronnamberg FW-Haus;Bronnamberg;105436396;492623316;de:9573:5568:0:1;B;VAG
5578;AMSCHR;Am Schreiberholz;Weiherhof/FÜ-L;105520388;492719044;de:9573:5578:0:1;B;VAG
5578;AMSCHR;Am Schreiberholz;Weiherhof/FÜ-L;105520388;492719044;de:9573:5578:0:2;B;VAG
5580;WEIBHF;Weiherhof Bahnhof;Weiherhof/FÜ-L;105542780;492732832;de:9573:5580:3:1;B;VAG
5580;WEIBHF;Weiherhof Bahnhof;Weiherhof/FÜ-L;105538449;492731345;de:9573:5580:3:2;B;VAG
5580;WEIBHF;Weiherhof Bahnhof;Weiherhof/FÜ-L;105545372;492732940;de:9573:5580:3:3;B;VAG
5580;WEIBHF;Weiherhof Bahnhof;Weiherhof/FÜ-L;105546128;492732040;de:9573:5580:3:4;B;VAG
5582;WEIOST;Weiherhof Ost;Weiherhof/FÜ-L;105552471;492728087;de:9573:5582:0:1;B;VAG
5583;WEIHUM;Weiherhof Humboldtst;Weiherhof/FÜ-L;105556172;492725920;de:9573:5583:0:1;B;VAG
5584;ZIR-WH;Weiherstraße;Weiherhof/FÜ-L;105525500;492728224;de:9573:5584:0:1;B;VAG
5598;WINOST;Wintersdorf Ost;Wintersdorf;105507248;492538316;de:9573:5598:0:2;B;VAG
5599;WINMIT;Wintersdorf Ortsm.;Wintersdorf;105450400;492537236;de:9573:5599:0:2;B;VAG
5649;OA-GYM;Oberasbach Gymnasium;Oberasbach (Lkr.FÜ);105744638;492600772;de:9573:5649:0:1;B;VAG
5649;OA-GYM;Oberasbach Gymnasium;Oberasbach (Lkr.FÜ);105743512;492601019;de:9573:5649:0:2;B;VAG
5650;TALSTR;Talstraße;Altenberg;105804815;492613997;de:9573:5650:0:1;B;VAG
5650;TALSTR;Talstraße;Altenberg;105805687;492613173;de:9573:5650:0:2;B;VAG
5651;ALTB-W;Altenberg West;Altenberg;105829070;492606774;de:9573:5651:0:1;B;VAG
5651;ALTB-W;Altenberg West;Altenberg;105825057;492606224;de:9573:5651:0:2;B;VAG
5653;BAYREU;Bayreuther Straße;Altenberg;105847325;492557916;de:9573:5653:0:1;B;VAG
5653;BAYREU;Bayreuther Straße;Altenberg;105848153;492553961;de:9573:5653:0:2;B;VAG
5657;KREUTO;Kreutles Ost;Kreutles;105846899;492543757;de:9573:5657:0:1;B;VAG
5657;KREUTO;Kreutles Ost;Kreutles;105849103;492543112;de:9573:5657:0:2;B;VAG
5658;KREUTW;Kreutles West;Kreutles;105825926;492543826;de:9573:5658:0:1;B;VAG
5658;KREUTW;Kreutles West;Kreutles;105825476;492543414;de:9573:5658:0:2;B;VAG
5661;A-DUER;Albrecht-Dürer-Platz;Oberasbach (Lkr.FÜ);105739810;492550761;de:9573:5661:0:1;B;VAG
5661;A-DUER;Albrecht-Dürer-Platz;Oberasbach (Lkr.FÜ);105738660;492550157;de:9573:5661:0:2;B;VAG
5662;OAFICH;Fichtelstraße;Oberasbach (Lkr.FÜ);105710614;492543304;de:9573:5662:0:1;B;VAG
5663;OASLEI;Leipziger Platz;Oberasbach (Lkr.FÜ);105704019;492547795;de:9573:5663:0:1;B;VAG
5664;OBERAS;Oberasb. Rathaus;Oberasbach (Lkr.FÜ);105811530;492556364;de:9573:5664:0:1;B;VAG
5664;OBERAS;Oberasb. Rathaus;Oberasbach (Lkr.FÜ);105808320;492554015;de:9573:5664:0:2;B;VAG
5667;ALTB-O;Altenberg Ost;Altenberg;105845746;492611868;de:9573:5667:0:1;B;VAG
5667;ALTB-O;Altenberg Ost;Altenberg;105849000;492611553;de:9573:5667:0:2;B;VAG
5667;ALTB-O;Altenberg Ost;Altenberg;105848657;492608284;de:9573:5667:0:3;B;VAG
5669;WBR-OA;Willy-Brandt-Platz;Oberasbach (Lkr.FÜ);105725439;492548962;de:9573:5669:0:1;B;VAG
5670;HUM-OA;Humboldtstraße;Oberasbach (Lkr.FÜ);105728896;492547328;de:9573:5670:0:1;B;VAG
5747;SPITZL;Spitzleitenweg;Stein (Lkr.FÜ);110010612;492430781;de:9573:5747:0:1;B;VAG
5747;SPITZL;Spitzleitenweg;Stein (Lkr.FÜ);110007051;492433513;de:9573:5747:0:2;B;VAG
5750;A-MAGN;Albertus-Magnus-Str.;Stein (Lkr.FÜ);110040237;492430698;de:9573:5750:2:1;B;VAG
5750;A-MAGN;Albertus-Magnus-Str.;Stein (Lkr.FÜ);110040244;492431151;de:9573:5750:2:2;B;VAG
5750;A-MAGN;Albertus-Magnus-Str.;Stein (Lkr.FÜ);110035712;492430726;de:9573:5750:1:3;B;VAG
5750;A-MAGN;Albertus-Magnus-Str.;Stein (Lkr.FÜ);110034689;492430025;de:9573:5750:1:4;B;VAG
5750;A-MAGN;Albertus-Magnus-Str.;Stein (Lkr.FÜ);110044604;492429376;de:9573:5750:2:5;B;VAG
5751;DEUTBM;Deutenbach Mitte;Stein (Lkr.FÜ);110026192;492406432;de:9573:5751:0:1;B;VAG
5751;DEUTBM;Deutenbach Mitte;Stein (Lkr.FÜ);110025097;492405004;de:9573:5751:0:2;B;VAG
5751;DEUTBM;Deutenbach Mitte;Stein (Lkr.FÜ);110035841;492411934;de:9573:5751:0:3;B;VAG
5751;DEUTBM;Deutenbach Mitte;Stein (Lkr.FÜ);110036540;492412315;de:9573:5751:0:4;B;VAG
5752;FABG;Fabergut;Stein (Lkr.FÜ);105948718;492428144;de:9573:5752:0:1;B;VAG
5752;FABG;Fabergut;Stein (Lkr.FÜ);105949124;492427720;de:9573:5752:0:2;B;VAG
5753;GOET;Goethering;Stein (Lkr.FÜ);110103521;492357300;de:9573:5753:0:1;B;VAG
5754;JAGDWE;Jagdweg;Stein (Lkr.FÜ);110041421;492359524;de:9573:5754:0:1;B;VAG
5754;JAGDWE;Jagdweg;Stein (Lkr.FÜ);110039331;492359676;de:9573:5754:0:2;B;VAG
5754;JAGDWE;Jagdweg;Stein (Lkr.FÜ);110040590;492358876;de:9573:5754:0:3;B;VAG
5755;S-KIRC;Stein Kirche;Stein (Lkr.FÜ);110052964;492450158;de:9573:5755:0:1;B;VAG
5755;S-KIRC;Stein Kirche;Stein (Lkr.FÜ);110055439;492450693;de:9573:5755:0:2;B;VAG
5756;PALMBE;Palm Beach;Stein (Lkr.FÜ);110023960;492424532;de:9573:5756:0:1;B;VAG
5756;PALMBE;Palm Beach;Stein (Lkr.FÜ);110024513;492425947;de:9573:5756:0:2;B;VAG
5756;PALMBE;Palm Beach;Stein (Lkr.FÜ);110021900;492425370;de:9573:5756:0:3;B;VAG
5757;ROSENS;Stein Rosenstraße;Stein (Lkr.FÜ);110030298;492442000;de:9573:5757:0:1;B;VAG
5757;ROSENS;Stein Rosenstraße;Stein (Lkr.FÜ);110032430;492443223;de:9573:5757:0:2;B;VAG
5757;ROSENS;Stein Rosenstraße;Stein (Lkr.FÜ);110028928;492442824;de:9573:5757:0:3;B;VAG
5757;ROSENS;Stein Rosenstraße;Stein (Lkr.FÜ);110028928;492442824;de:9573:5757:0:4;B;VAG
5758;SCHILL;Schillerstraße;Stein (Lkr.FÜ);110054324;492402985;de:9573:5758:0:1;B;VAG
5758;SCHILL;Schillerstraße;Stein (Lkr.FÜ);110053754;492403301;de:9573:5758:0:2;B;VAG
5758;SCHILL;Schillerstraße;Stein (Lkr.FÜ);110054076;492404235;de:9573:5758:0:3;B;VAG
5759;SOMMER;Sommerstraße;Stein (Lkr.FÜ);110037992;492418009;de:9573:5759:0:1;B;VAG
5759;SOMMER;Sommerstraße;Stein (Lkr.FÜ);110037473;492415976;de:9573:5759:0:2;B;VAG
5760;UNTWEB;Unterweihersbuch;Unterweihersbuch;110001081;492435216;de:9573:5760:0:1;B;VAG
5760;UNTWEB;Unterweihersbuch;Unterweihersbuch;110003110;492435354;de:9573:5760:0:2;B;VAG
5762;OBWEB;Oberweihersbuch;Oberweihersbuch;105934188;492411844;de:9573:5762:0:1;B;VAG
5762;OBWEB;Oberweihersbuch;Oberweihersbuch;105934512;492411952;de:9573:5762:0:2;B;VAG
5767;BERTEL;Bertelsdorf;Bertelsdorf;105938976;492334476;de:9573:5767:0:1;B;VAG
5767;BERTEL;Bertelsdorf;Bertelsdorf;105935628;492333180;de:9573:5767:0:2;B;VAG
5768;ECKERH;Eckershof;Eckershof;105920400;492322704;de:9573:5768:0:1;B;VAG
5768;ECKERH;Eckershof;Eckershof;105920796;492322992;de:9573:5768:0:2;B;VAG
5769;GUTZBE;Gutzberg;Gutzberg;105806204;492327024;de:9573:5769:0:1;B;VAG
5769;GUTZBE;Gutzberg;Gutzberg;105806276;492327060;de:9573:5769:0:2;B;VAG
5770;GUTZ14;Gutzberg B14;Gutzberg;105801178;492316776;de:9573:5770:0:1;B;VAG
5771;GYMNAS;Gymnasium;Stein (Lkr.FÜ);110030081;492415482;de:9573:5771:0:1;B;VAG
5771;GYMNAS;Gymnasium;Stein (Lkr.FÜ);110030957;492415633;de:9573:5771:0:2;B;VAG
6391;AAW-0;Am alten Weiher;Buckenhof;110130378;492112913;de:9572:6391:0:1;B;VAG
6392;ARU-0;Am Ruhstein;Buckenhof;110324300;493520810;de:9572:6392:0:1;B;VAG
